id,curr_time,currency,instrument_name,expiry_datetime,strike,option_type,underlying_price,delta,mark_iv,bid_price,ask_price,mark_price,open_interest,volume
394,2026-03-21T15:30:34.198531+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.4361,0.53521,32.07,,,0.0061,2495.0,546.0
395,2026-03-21T15:30:34.198531+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4349,-0.18403,33.12,,,0.0015,7362.0,7963.0
396,2026-03-21T15:30:39.325901+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70654.0017,0.33224,25.64,,,0.0024,84.9,88.0
397,2026-03-21T15:30:39.325901+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70654.0017,0.58364,24.43,,,0.0054,222.6,183.4
398,2026-03-21T15:30:39.325901+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70656.8849,-0.20792,26.65,,,0.0014,561.6,252.9
399,2026-03-21T15:30:39.325901+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.4549,0.23968,33.61,,,0.002,1137.0,863.0
400,2026-03-21T15:30:39.325901+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.4549,0.53546,32.07,,,0.0061,2495.0,546.0
401,2026-03-21T15:30:39.325901+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4537,-0.1839,33.12,,,0.0014,7362.0,7963.0
402,2026-03-21T15:30:44.51017+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70666.2613,0.16248,27.31,,,0.001,98.3,52.6
403,2026-03-21T15:30:44.51017+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70666.2613,0.59003,24.43,,,0.0055,222.6,183.4
404,2026-03-21T15:30:44.51017+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70666.1145,-0.2047,26.65,,,0.0013,561.6,252.9
405,2026-03-21T15:30:44.51017+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.5837,0.24095,33.61,,,0.0021,1137.0,863.0
406,2026-03-21T15:30:44.51017+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.5949,0.53732,32.07,,,0.0062,2495.0,546.0
407,2026-03-21T15:30:44.51017+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.6073,-0.18262,33.13,,,0.0014,7362.0,7963.0
408,2026-03-21T15:30:50.034886+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70666.2613,0.33788,25.63,,,0.0024,84.9,88.0
409,2026-03-21T15:30:50.034886+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70651.7542,0.58249,24.42,,,0.0054,222.6,183.4
410,2026-03-21T15:30:50.034886+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70651.2247,-0.20993,26.65,,,0.0014,561.6,252.9
411,2026-03-21T15:30:50.034886+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.4149,0.23928,33.61,,,0.002,1137.0,863.0
412,2026-03-21T15:30:50.034886+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.5161,0.53627,32.06,,,0.0061,2495.0,546.0
413,2026-03-21T15:30:50.034886+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.3212,-0.18511,33.13,,,0.0015,7362.0,7963.0
414,2026-03-21T15:30:55.052493+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70666.2613,0.33787,25.63,,,0.0024,84.9,88.0
415,2026-03-21T15:30:55.052493+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70651.2186,0.58223,24.42,,,0.0054,222.6,183.4
416,2026-03-21T15:30:55.052493+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70650.94,-0.21003,26.66,,,0.0014,561.6,252.9
417,2026-03-21T15:30:55.052493+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.3212,0.23836,33.61,,,0.002,1137.0,863.0
418,2026-03-21T15:30:55.052493+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.3212,0.53369,32.06,,,0.0061,2495.0,546.0
419,2026-03-21T15:30:55.052493+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.3212,-0.18513,33.14,,,0.0015,7362.0,7963.0
420,2026-03-21T15:31:00.054498+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70650.689,0.33064,25.62,,,0.0024,84.9,88.0
421,2026-03-21T15:31:00.054498+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70650.689,0.58196,24.41,,,0.0054,222.6,183.4
422,2026-03-21T15:31:00.054498+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70651.0304,-0.21001,26.66,,,0.0014,561.6,252.9
423,2026-03-21T15:31:00.054498+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.3312,0.23846,33.61,,,0.002,1137.0,863.0
424,2026-03-21T15:31:00.054498+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.3312,0.53382,32.06,,,0.0061,2495.0,546.0
425,2026-03-21T15:31:00.054498+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4524,-0.18403,33.14,,,0.0015,7362.0,7963.0
426,2026-03-21T15:31:05.214457+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70651.0255,0.33079,25.62,,,0.0024,84.9,88.0
427,2026-03-21T15:31:05.214457+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70650.2717,0.58176,24.41,,,0.0054,222.6,183.4
428,2026-03-21T15:31:05.214457+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70650.2491,-0.2103,26.66,,,0.0014,561.6,252.9
429,2026-03-21T15:31:05.214457+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.4412,0.23955,33.61,,,0.002,1137.0,863.0
430,2026-03-21T15:31:05.214457+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.4412,0.53528,32.06,,,0.0061,2495.0,546.0
431,2026-03-21T15:31:05.214457+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.4512,-0.18407,33.14,,,0.0015,7362.0,7963.0
432,2026-03-21T15:31:10.233805+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70650.2479,0.33042,25.62,,,0.0024,84.9,88.0
433,2026-03-21T15:31:10.233805+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70650.2478,0.58176,24.4,,,0.0054,222.6,183.4
434,2026-03-21T15:31:10.233805+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70651.2897,-0.20994,26.66,,,0.0014,561.6,252.9
435,2026-03-21T15:31:10.233805+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.42,0.23934,33.61,,,0.002,1137.0,863.0
436,2026-03-21T15:31:10.233805+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.42,0.535,32.06,,,0.0061,2495.0,546.0
437,2026-03-21T15:31:10.233805+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.52,-0.18351,33.15,,,0.0014,7362.0,7963.0
438,2026-03-21T15:31:15.235345+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70651.2945,0.3309,25.62,,,0.0024,84.9,88.0
439,2026-03-21T15:31:15.235345+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70651.2945,0.58232,24.4,,,0.0054,222.6,183.4
440,2026-03-21T15:31:15.235345+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70651.3511,-0.20993,26.66,,,0.0014,561.6,252.9
441,2026-03-21T15:31:15.235345+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.5387,0.24052,33.61,,,0.0021,1137.0,863.0
442,2026-03-21T15:31:15.235345+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.5387,0.53658,32.06,,,0.0062,2495.0,546.0
443,2026-03-21T15:31:15.235345+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.5399,-0.18337,33.15,,,0.0014,7362.0,7963.0
444,2026-03-21T15:31:20.235679+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70651.351,0.33092,25.62,,,0.0024,84.9,88.0
445,2026-03-21T15:31:20.235679+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70651.351,0.58236,24.4,,,0.0054,222.6,183.4
446,2026-03-21T15:31:20.235679+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70651.2686,-0.20997,26.66,,,0.0014,561.6,252.9
447,2026-03-21T15:31:20.235679+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.5399,0.24053,33.61,,,0.0021,1137.0,863.0
448,2026-03-21T15:31:20.235679+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.6323,0.53782,32.06,,,0.0062,2495.0,546.0
449,2026-03-21T15:31:20.235679+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.5311,-0.18347,33.16,,,0.0014,7362.0,7963.0
450,2026-03-21T15:31:25.271327+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70651.2009,0.33084,25.62,,,0.0024,84.9,88.0
451,2026-03-21T15:31:25.271327+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70651.2009,0.58229,24.39,,,0.0054,222.6,183.4
452,2026-03-21T15:31:25.271327+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70651.294,-0.20997,26.66,,,0.0014,561.6,252.9
453,2026-03-21T15:31:25.271327+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.5711,0.24083,33.61,,,0.0021,1137.0,863.0
454,2026-03-21T15:31:25.271327+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.5711,0.53701,32.06,,,0.0062,2495.0,546.0
455,2026-03-21T15:31:25.271327+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.6435,-0.18253,33.16,,,0.0014,7362.0,7963.0
456,2026-03-21T15:31:30.387568+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70654.9676,0.33257,25.62,,,0.0024,84.9,88.0
457,2026-03-21T15:31:30.387568+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70654.9676,0.58427,24.39,,,0.0054,222.6,183.4
458,2026-03-21T15:31:30.387568+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70661.4085,-0.2063,26.66,,,0.0014,561.6,252.9
459,2026-03-21T15:31:30.387568+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.8271,0.24336,33.61,,,0.0021,1137.0,863.0
460,2026-03-21T15:31:30.387568+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.8271,0.5404,32.06,,,0.0062,2495.0,546.0
461,2026-03-21T15:31:30.387568+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.8471,-0.1807,33.16,,,0.0014,7362.0,7963.0
462,2026-03-21T15:31:35.406797+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70662.3463,0.33589,25.61,,,0.0025,84.9,88.0
463,2026-03-21T15:31:35.406797+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70662.3463,0.58817,24.39,,,0.0055,222.6,183.4
464,2026-03-21T15:31:35.406797+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70667.263,-0.20427,26.66,,,0.0013,561.6,252.9
465,2026-03-21T15:31:35.406797+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.8495,0.24346,33.61,,,0.0021,1137.0,863.0
466,2026-03-21T15:31:35.406797+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.8907,0.54127,32.05,,,0.0062,2495.0,546.0
467,2026-03-21T15:31:35.406797+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.8619,-0.1806,33.17,,,0.0014,7362.0,7963.0
468,2026-03-21T15:31:40.574823+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70666.5109,0.16256,27.32,,,0.001,98.3,52.6
469,2026-03-21T15:31:40.574823+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70667.263,0.59074,24.38,,,0.0055,222.6,183.4
470,2026-03-21T15:31:40.574823+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70666.5217,-0.20453,26.66,,,0.0013,561.6,252.9
471,2026-03-21T15:31:40.574823+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.8631,0.24357,33.6,,,0.0021,1137.0,863.0
472,2026-03-21T15:31:40.574823+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.8631,0.54091,32.05,,,0.0062,2495.0,546.0
473,2026-03-21T15:31:40.574823+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.8643,-0.18061,33.17,,,0.0014,7362.0,7963.0
474,2026-03-21T15:31:45.676064+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70666.1324,0.16243,27.32,,,0.001,98.3,52.6
475,2026-03-21T15:31:45.676064+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70666.1821,0.59019,24.38,,,0.0055,222.6,183.4
476,2026-03-21T15:31:45.676064+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70666.2654,-0.20463,26.66,,,0.0013,561.6,252.9
477,2026-03-21T15:31:45.676064+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.8843,0.24376,33.6,,,0.0021,1137.0,863.0
478,2026-03-21T15:31:45.676064+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.8843,0.5412,32.04,,,0.0062,2495.0,546.0
479,2026-03-21T15:31:45.676064+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.9055,-0.18029,33.17,,,0.0014,7362.0,7963.0
480,2026-03-21T15:31:50.677518+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70666.0474,0.33753,25.6,,,0.0025,84.9,88.0
481,2026-03-21T15:31:50.677518+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70666.0474,0.59013,24.37,,,0.0055,222.6,183.4
482,2026-03-21T15:31:50.677518+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70665.0156,-0.20507,26.67,,,0.0013,561.6,252.9
483,2026-03-21T15:31:50.677518+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.8355,0.24325,33.6,,,0.0021,1137.0,863.0
484,2026-03-21T15:31:50.677518+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.8355,0.54056,32.03,,,0.0062,2495.0,546.0
485,2026-03-21T15:31:50.677518+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.8855,-0.18049,33.18,,,0.0014,7362.0,7963.0
486,2026-03-21T15:31:55.676895+00:00,BTC,BTC-22MAR26-71000-C,2026-03-22T00:00:00+00:00,71000.0,C,70665.8491,0.33741,25.6,,,0.0025,84.9,88.0
487,2026-03-21T15:31:55.676895+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70665.8491,0.59004,24.37,,,0.0055,222.6,183.4
488,2026-03-21T15:31:55.676895+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70666.3688,-0.20461,26.67,,,0.0013,561.6,252.9
489,2026-03-21T15:31:55.676895+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.9467,0.24435,33.6,,,0.0021,1137.0,863.0
490,2026-03-21T15:31:55.676895+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.9467,0.54204,32.03,,,0.0062,2495.0,546.0
491,2026-03-21T15:31:55.676895+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2152.9691,-0.17982,33.18,,,0.0014,7362.0,7963.0
492,2026-03-21T15:32:00.87237+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70666.5988,0.16254,27.32,,,0.001,98.3,52.6
493,2026-03-21T15:32:00.87237+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70666.5988,0.59045,24.37,,,0.0055,222.6,183.4
494,2026-03-21T15:32:00.87237+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70666.5876,-0.20454,26.67,,,0.0013,561.6,252.9
495,2026-03-21T15:32:00.87237+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2152.9603,0.24446,33.59,,,0.0021,1137.0,863.0
496,2026-03-21T15:32:00.87237+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2152.9715,0.54238,32.02,,,0.0063,2495.0,546.0
497,2026-03-21T15:32:00.87237+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2153.0027,-0.17957,33.19,,,0.0014,7362.0,7963.0
498,2026-03-21T15:32:05.97011+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70666.5984,0.16253,27.31,,,0.001,98.3,52.6
499,2026-03-21T15:32:05.97011+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70667.4893,0.59092,24.36,,,0.0055,222.6,183.4
500,2026-03-21T15:32:05.97011+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70670.9945,-0.203,26.67,,,0.0013,561.6,252.9
501,2026-03-21T15:32:05.97011+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2153.3839,0.24871,33.59,,,0.0021,1137.0,863.0
502,2026-03-21T15:32:05.97011+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2153.3139,0.54693,32.02,,,0.0064,2495.0,546.0
503,2026-03-21T15:32:05.97011+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2153.4315,-0.17601,33.2,,,0.0014,7362.0,7963.0
504,2026-03-21T15:32:10.882943+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70672.1144,0.16409,27.31,,,0.001,98.3,52.6
505,2026-03-21T15:32:10.882943+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70672.5343,0.59356,24.36,,,0.0055,222.6,183.4
506,2026-03-21T15:32:10.882943+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70673.0218,-0.20229,26.66,,,0.0013,561.6,252.9
507,2026-03-21T15:32:10.882943+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2153.5127,0.25,33.59,,,0.0022,1137.0,863.0
508,2026-03-21T15:32:10.882943+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2153.5127,0.54956,32.02,,,0.0064,2495.0,546.0
509,2026-03-21T15:32:10.882943+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2153.5639,-0.17494,33.2,,,0.0014,7362.0,7963.0
510,2026-03-21T15:32:15.884576+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70673.572,0.16445,27.3,,,0.001,98.3,52.6
511,2026-03-21T15:32:15.884576+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70673.572,0.5941,24.36,,,0.0055,222.6,183.4
512,2026-03-21T15:32:15.884576+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70673.551,-0.20209,26.66,,,0.0013,561.6,252.9
513,2026-03-21T15:32:15.884576+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2153.6938,0.25182,33.59,,,0.0022,1137.0,863.0
514,2026-03-21T15:32:15.884576+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2153.6938,0.55196,32.02,,,0.0064,2495.0,546.0
515,2026-03-21T15:32:15.884576+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2153.6526,-0.17425,33.21,,,0.0014,7362.0,7963.0
516,2026-03-21T15:32:20.884092+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70673.6878,0.16442,27.29,,,0.001,98.3,52.6
517,2026-03-21T15:32:20.884092+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70673.6878,0.59418,24.36,,,0.0056,222.6,183.4
518,2026-03-21T15:32:20.884092+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70674.1217,-0.20188,26.66,,,0.0013,561.6,252.9
519,2026-03-21T15:32:20.884092+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2153.6814,0.25168,33.58,,,0.0022,1137.0,863.0
520,2026-03-21T15:32:20.884092+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2153.6814,0.55179,32.01,,,0.0064,2495.0,546.0
521,2026-03-21T15:32:20.884092+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2153.8214,-0.1729,33.21,,,0.0013,7362.0,7963.0
522,2026-03-21T15:32:25.884111+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70676.6019,0.16521,27.28,,,0.001,98.3,52.6
523,2026-03-21T15:32:25.884111+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70676.6019,0.59571,24.35,,,0.0056,222.6,183.4
524,2026-03-21T15:32:25.884111+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70676.9254,-0.20091,26.66,,,0.0013,561.6,252.9
525,2026-03-21T15:32:25.884111+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2153.8526,0.2534,33.58,,,0.0022,1137.0,863.0
526,2026-03-21T15:32:25.884111+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2153.8526,0.55406,32.01,,,0.0065,2495.0,546.0
527,2026-03-21T15:32:25.884111+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2153.8526,-0.17268,33.22,,,0.0013,7362.0,7963.0
528,2026-03-21T15:32:30.908898+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70679.5143,0.166,27.28,,,0.001,98.3,52.6
529,2026-03-21T15:32:30.908898+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70679.5143,0.59725,24.34,,,0.0056,222.6,183.4
530,2026-03-21T15:32:30.908898+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70679.5143,-0.1999,26.66,,,0.0013,561.6,252.9
531,2026-03-21T15:32:30.908898+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2153.8738,0.25359,33.58,,,0.0022,1137.0,863.0
532,2026-03-21T15:32:30.908898+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2153.8638,0.55421,32.01,,,0.0065,2495.0,546.0
533,2026-03-21T15:32:30.908898+00:00,ETH,ETH-22MAR26-2125-P,2026-03-22T00:00:00+00:00,2125.0,P,2153.9138,-0.17209,33.22,,,0.0013,7362.0,7963.0
534,2026-03-21T15:32:36.049454+00:00,BTC,BTC-22MAR26-71500-C,2026-03-22T00:00:00+00:00,71500.0,C,70684.1621,0.16719,27.27,,,0.001,98.3,52.6
535,2026-03-21T15:32:36.049454+00:00,BTC,BTC-22MAR26-70500-C,2026-03-22T00:00:00+00:00,70500.0,C,70684.1621,0.59973,24.34,,,0.0056,222.6,183.4
536,2026-03-21T15:32:36.049454+00:00,BTC,BTC-22MAR26-70000-P,2026-03-22T00:00:00+00:00,70000.0,P,70684.1621,-0.19832,26.66,,,0.0013,561.6,252.9
537,2026-03-21T15:32:36.049454+00:00,ETH,ETH-22MAR26-2175-C,2026-03-22T00:00:00+00:00,2175.0,C,2153.9138,0.25387,33.57,,,0.0022,1137.0,863.0
538,2026-03-21T15:32:36.049454+00:00,ETH,ETH-22MAR26-2150-C,2026-03-22T00:00:00+00:00,2150.0,C,2153.9738,0.55569,32.01,,,0.0065,2495.0,546.0
